"","City","Longitude","Latitude"
"3384","la laguna",-87.2333333,15
"3385","la laguna",-109.609167,23.093611
"3386","la laguna",-92.633333,15.481944
"3387","la laguna",-106.816667,26.816667
"3388","la laguna",-101.883333,26.683333
"3389","la laguna",-104.45,22.833333
"3390","la laguna",-100.787222,20.703056
"3391","la laguna",-100.766667,17.541667
"3392","la laguna",-98.5,19.75
"3393","la laguna",-104.783333,20.65
"3394","la laguna",-100.475,18.541667
"3395","la laguna",-100.841667,18.825
"3396","la laguna",-104.895833,21.029167
"3397","la laguna",-100.35,24.216667
"3398","la laguna",-96.421944,16.718056
"3399","la laguna",-97.756944,20.366667
"3400","la laguna",-100.181944,20.205556
"3401","la laguna",-105.833333,22.966667
"3402","la laguna",-108.766667,27.05
"3403","la laguna",-92.779167,17.683333
"3404","la laguna",-98.183333,22.516667
"3405","la laguna",-94.5,17.266667
"3406","la laguna",-103.633333,21.275
"3407","la laguna",-87.3333333,12.6833333
"3408","la laguna",-86.3,13.05
"3409","la laguna",-86.3333333,12.9666667
"3410","la laguna",-82.6666667,8.4
"3411","la laguna",-80.1166667,8.5833333
"3412","la laguna",-78.0772222,7.5183333
"3413","la laguna",-80.1166667,7.6333333
"3414","la laguna",-80.05,8.6
"3415","la laguna",-80.9833333,7.8333333
"3416","la laguna",-79.0972222,-6.9716667
"3417","la laguna",-79.9461111,-6.5247222
"3418","la laguna",-76.65,-12.6666667
"3419","la laguna",-75.6752778,-5.2269444
"3420","la laguna",-79.5180556,-5.0316667
"3421","la laguna",-88.8833333,14.0666667
"3422","la laguna",-89.25,13.6666667
"3423","la laguna",-87.95,13.8666667
"3424","la laguna",-88.3833333,13.8333333
"3425","la laguna",-89.5,13.8666667
"3426","la laguna",-88.6833333,13.6
"3427","la laguna",-88.4166667,13.3333333
"3428","la laguna",-64.5333333,10.2333333
"3429","la laguna",-69.7444444,7.1363889
"3430","la laguna",-67.4583333,10.2633333
"3431","la laguna",-69.2788889,8.42
"3432","la laguna",-68.65,9.2666667
"3433","la laguna",-67.0366667,7.8594444
"3434","la laguna",-69.3738889,10.1611111
"3435","la laguna",-71.4322222,8.1477778
"3436","la laguna",-67.0666667,10.1194444
"3437","la laguna",-63.7666667,10.1166667
"3438","la laguna",-69.5622222,9.4672222
"3439","la laguna",-63.5947222,10.3869444
"3440","la laguna",-72.2044444,7.5847222
"3441","la laguna",-68.5119444,10.1563889
"3442","budapest",19.083333,47.5
"3443","budapest",-85.2180556,33.715
"3444","budapest",-90.7108333,36.7688889
"3445","bucharest",26.1,44.433333
"3446","montevideo",-64.7,-12.95
"3447","montevideo",-65.7166667,-10.0833333
"3448","montevideo",-61.9166667,-14.7333333
"3449","montevideo",-43.916667,-5.316667
"3450","montevideo",-69.866667,-20.316667
"3451","montevideo",-75.483333,7.7
"3452","montevideo",-76.026724,8.172474
"3453","montevideo",-73.297222,7.321389
"3454","montevideo",-75.116667,9.383333
"3455","montevideo",-74.925,3.4225
"3456","montevideo",-72.169589,5.949542
"3457","montevideo",-74.119939,4.645407
"3458","montevideo",-86.9,15.7166667
"3459","montevideo",-101.366667,25
"3460","montevideo",-100.016667,23.216667
"3461","montevideo",-80.5166667,7.4166667
"3462","montevideo",-77.7166667,-6.6333333
"3463","montevideo",-79.5166667,-7.2
"3464","montevideo",-57.633333,-22.233333
"3465","montevideo",-82.8219444,34.2722222
"3466","montevideo",-76.7672222,39.1625
"3467","montevideo",-95.7233333,44.9425
"3468","montevideo",-78.7697222,38.3644444
"3469","montevideo",-56.1708333,-34.8580556
"3470","montevideo",-65.8,9.55
"3471","montevideo",-70.13,9.8705556
"3472","montevideo",-65.7666667,10.1
"3473","jiangmen",118.356505,31.428278
"3474","jiangmen",109.983889,25.285278
"3475","jiangmen",113.083333,22.583333
"3476","jiangmen",105.333965,28.445203
"3477","lyon",-61.7333333,17.05
"3478","lyon",4.846711,45.748457
"3479","lyon",-90.5419444,34.2177778
"3480","lyon",-91.1738889,38.5116667
"3481","varanasi",83.883333,18.866667
"3482","varanasi",83,25.333333
"3483","batam",17.5333333,6.4833333
"3484","batam",104,1.2
"3485","xiangyang",117.946378,29.928851
"3486","xiangyang",120.926389,28.034722
"3487","xiangyang",116.027911,25.989265
"3488","xiangyang",118.916127,31.552315
"3489","xiangyang",125.454722,42.034167
"3490","xiangyang",102.844996,35.902129
"3491","xiangyang",118.488889,25.275278
"3492","xiangyang",131.525,45.232222
"3493","xiangyang",112.008289,33.998684
"3494","xiangyang",116.040556,39.537222
"3495","xiangyang",113.078889,26.074722
"3496","xiangyang",112.144794,32.042203
"3497","xiangyang",91.803,29.103
"3498","xiangyang",106.95,25.05
"3499","xiangyang",105.383333,25.454167
"3500","xiangyang",125.386111,41.105833
"3501","xiangyang",123.633333,43.3
"3502","xiangyang",115.955833,39.744167
"3503","xiangyang",121.10209,31.208283
"3504","xiangyang",111.664722,37.356389
"3505","xiangyang",109.081544,34.346999
"3506","xiangyang",110.89727,21.774794
"3507","xiangyang",109.120246,18.685807
"3508","xiangyang",102.531565,27.429635
"3509","shiraz",44.6544444,39.8725
"3510","shiraz",52.5388,29.6036
"3511","shiraz",45.9095,37.4344
"3512","shiraz",66.841375,31.221613
"3513","yinchuan",106.273056,38.468056
"3514","yichang",111.321458,30.77135
"3515","stockholm",13.75,61.883056
"3516","stockholm",18.05,59.333333
"3517","stockholm",13.416667,56.133333
"3518","stockholm",-68.14,47.0422222
"3519","stockholm",-94.2208333,45.0363889
"3520","stockholm",-74.5175,41.0894444
"3521","stockholm",-96.8016667,45.0997222
"3522","stockholm",-92.2619444,44.4833333
"3523","srinagar",90.65,23.55
"3524","srinagar",89.75,23.3833333
"3525","srinagar",90.2333333,22.4166667
"3526","srinagar",76.7162,30.0791
"3527","srinagar",74.802222,34.092222
"3528","srinagar",74.766667,26.433333
"3529","srinagar",80.229722,13.013333
"3530","srinagar",87.4,25.933333
"3531","srinagar",79.516667,22.95
"3532","srinagar",79.783333,25.183333
"3533","srinagar",78.783333,30.216667
"3534","glasgow",-4.25,55.833333
"3535","glasgow",-58.2833333,6.5166667
"3536","glasgow",-77.8,18.45
"3537","glasgow",-76.4333333,17.95
"3538","glasgow",-78.2166667,18.35
"3539","glasgow",-56.9166667,5.9166667
"3540","glasgow",-86.5277778,31.7630556
"3541","glasgow",-115.8688889,34.9836111
"3542","glasgow",-75.7455556,39.6047222
"3543","glasgow",-83.8755556,30.7222222
"3544","glasgow",-90.48,39.5505556
"3545","glasgow",-91.7802778,40.9408333
"3546","glasgow",-85.9119444,36.9958333
"3547","glasgow",-92.8463889,39.2272222
"3548","glasgow",-106.6361111,48.1969444
"3549","glasgow",-80.69,40.6577778
"3550","glasgow",-124.21,43.4347222
"3551","glasgow",-78.4461111,40.7075
"3552","glasgow",-79.4505556,37.6338889
"3553","glasgow",-81.4247222,38.2152778
"3554","jamshedpur",86.183333,22.8
"3555","novosibirsk",82.9346,55.0415
"3556","novosibirsk",33.283333,47.1
"3557","anshan",117.725,29.766667
"3558","anshan",120.749895,29.337127
"3559","anshan",115.51661,25.426689
"3560","anshan",118.088611,25.140278
"3561","anshan",128.5,45.5
"3562","anshan",118.984444,39.709444
"3563","anshan",112.123056,25.044444
"3564","anshan",105.40963,33.267391
"3565","anshan",106.816667,28.116667
"3566","anshan",122.99,41.123611
"3567","anshan",116.216667,35.9
"3568","anshan",110.112642,18.56562
"3569","anshan",106.745877,32.257456
"3570","anshan",44.471667,47.6
"3571","aurangabad",77.333333,28.033333
"3572","aurangabad",75.333333,19.883333
"3573","aurangabad",84.366667,24.75
"3574","aurangabad",79.9701,26.596
"3575","aurangabad",72.42419,34.162261
"3576","aurangabad",72.985893,30.293331
"3577","aurangabad",67.0207,24.9178
"3578","qinhuangdao",119.588333,39.931667
"3579","monrovia",-91.633333,14.916667
"3580","monrovia",-9.6666667,6.6666667
"3581","monrovia",-10.8047222,6.3105556
"3582","monrovia",-86.7138889,34.7863889
"3583","monrovia",-117.9980556,34.1480556
"3584","monrovia",-86.4822222,39.5788889
"3585","monrovia",-95.3458333,39.5241667
"3586","monrovia",-77.2722222,39.3719444
"3587","monrovia",-77.9991667,38.155
"3588","tiruppur",77.35,11.1
"3589","auckland",174.766667,-36.866667
"3590","auckland",-119.1058333,36.5880556
"3591","makassar",99.783333,2.45
"3592","makassar",119.4221,-5.14
"3593","ulaanbaatar",106.9166667,47.9166667
"3594","jilin",126.560278,43.850833
"3595","jilin",131.239722,45.254444
"3596","jilin",105.601599,35.679842
"3597","jilin",107.433333,23.583333
"3598","xining",121.53529,32.053239
"3599","xining",101.766667,36.616667
"3600","xining",127.897566,45.101437
"3601","xining",103.609337,28.515407
"3602","xining",109.5,31.5
"3603","suqian",118.295833,33.949167
"3604","suqian",116.711624,25.016745
"3605","kananga",22.417778,-5.895833
"3606","kananga",24.3,-5.8
"3607","kananga",23.9,-9.083333
"3608","kananga",28.066667,-2.6
"3609","kananga",11.1833333,4.3666667
"3610","kananga",108.6667,-7.2396
"3611","kananga",117.7714,-8.1391
"3612","kananga",106.673889,-6.620556
"3613","kananga",105.9396,-6.3848
"3614","kananga",119.3456,-3.3417
"3615","kananga",-8.5166667,12.1
"3616","kananga",124.5601,11.1867
"3617","kananga",27.0833333,-17.5333333
"3618","kananga",28.6,-13.9
"3619","kananga",21.7,-4.7
"3620","kananga",24.3,-5.8
"3621","kananga",23.9,-9.0833333
"3622","kananga",28.0666667,-2.6
"3623","hengyang",119.928333,27.553056
"3624","hengyang",118.934997,32.133108
"3625","hengyang",119.033611,26.742222
"3626","hengyang",112.615,26.888056
"3627","hengyang",116.462492,23.737609
"3628","tabriz",46.2919,38.08
"3629","phoenix",-78.2833333,18.3666667
"3630","phoenix",-77.7333333,18.4166667
"3631","phoenix",57.5022222,-20.2866667
"3632","phoenix",57.5022222,-20.2866667
"3633","phoenix",-112.0733333,33.4483333
"3634","phoenix",-83.2777778,33.3658333
"3635","phoenix",-87.6347222,41.6111111
"3636","phoenix",-89.9397222,29.6458333
"3637","phoenix",-76.6163889,39.5163889
"3638","phoenix",-88.2775,47.3888889
"3639","phoenix",-90.5627778,32.5811111
"3640","phoenix",-74.3133333,40.4777778
"3641","phoenix",-76.3011111,43.2311111
"3642","phoenix",-78.0586111,34.2933333
"3643","phoenix",-122.8169444,42.2755556
"3644","phoenix",-82.1111111,34.0772222
"3645","phoenix",-98.5413889,29.3816667
"3646","phoenix",30.976104,-29.704281
"3647","phoenix",29.204512,-26.07098
"3648","muscat",37.55,11.833333
"3649","muscat",58.5933333,23.6133333
"3650","anyang",118.829167,29.4175
"3651","anyang",118.739167,25.892222
"3652","anyang",114.328889,36.099444
"3653","anyang",115.05,38.95
"3654","anyang",110.994722,32.804167
"3655","anyang",107.097222,22.053333
"3656","anyang",115.904474,23.617813
"3657","anyang",127.490008,35.621278
"3658","anyang",126.926944,37.3925
"3659","anyang",128.1305,36.4361
"3660","anyang",127.1464,36.9577
"3661","anyang",30.8294444,6.7947222
"3662","calgary",-114.083333,51.083333
"3663","calgary",-94.1191667,31.6172222
"3664","qiqihaer",NA,NA
"3665","marseille",1.954912,49.575785
"3666","marseille",5.37606,43.285413
"3667","marseille",-72.15,19.45
"3668","marseille",-71.7833333,19.4833333
"3669","onitsha",6.788452,6.14543
"3670","cordoba",-64.181052,-31.413496
"3671","cordoba",-69.721944,-1.245833
"3672","cordoba",-75.783333,6.533333
"3673","cordoba",-75.601284,1.739328
"3674","cordoba",-76.354551,8.894026
"3675","cordoba",-77.346553,1.578592
"3676","cordoba",-72.333333,7.183333
"3677","cordoba",-75.689353,4.393185
"3678","cordoba",-74.617334,8.797755
"3679","cordoba",-76.928333,3.875278
"3680","cordoba",-72.333333,6.15
"3681","cordoba",-73.68095,4.673895
"3682","cordoba",-74.827054,9.586119
"3683","cordoba",-74.191667,5.696111
"3684","cordoba",-74.783333,9.633333
"3685","cordoba",-77.5666667,21.1
"3686","cordoba",-4.772748,37.89155
"3687","cordoba",-93.920833,16.7
"3688","cordoba",-103.416667,26.25
"3689","cordoba",-96.933333,18.883333
"3690","cordoba",-75.1852778,-14.04
"3691","cordoba",121.657349,17.768603
"3692","cordoba",123.949444,10.251944
"3693","cordoba",122.401389,10.730278
"3694","cordoba",-71.6883333,8.0472222
"3695","cordoba",-69.85,9.3333333
"3696","rosario",-66.160184,-28.362215
"3697","rosario",-64.324421,-30.897624
"3698","rosario",-66.70323,-22.841191
"3699","rosario",-70.616667,-37.166667
"3700","rosario",-65.25,-32.116667
"3701","rosario",-60.639317,-32.946818
"3702","rosario",-63.733333,-25.933333
"3703","rosario",-63.7,-20.2833333
"3704","rosario",-65.0833333,-18.3
"3705","rosario",-66.9833333,-14.5833333
"3706","rosario",-68.3,-15.25
"3707","rosario",-66.8333333,-18.7
"3708","rosario",-66.5333333,-11.2666667
"3709","rosario",-66,-18.75
"3710","rosario",-62.5333333,-14.3166667
"3711","rosario",-64.7666667,-21.2166667
"3712","rosario",-38.983333,-10.183333
"3713","rosario",-39.533333,-5.416667
"3714","rosario",-41.516667,-20.233333
"3715","rosario",-44.233333,-2.95
"3716","rosario",-44.833333,-21.233333
"3717","rosario",-41.816667,-3.55
"3718","rosario",-43.25,-22.683333
"3719","rosario",-54.916667,-30.25
"3720","rosario",-47.672404,-23.175885
"3721","rosario",-37.033333,-10.683333
"3722","rosario",-70.216667,-25.366667
"3723","rosario",-71.733333,-34.116667
"3724","rosario",-70.15,-18.416667
"3725","rosario",-75.75,5.916667
"3726","rosario",-70.87,6.934722
"3727","rosario",-77.77394,2.35987
"3728","rosario",-75.929693,8.674497
"3729","rosario",-77.400781,1.135741
"3730","rosario",-72.474167,7.833889
"3731","rosario",-76.084167,4.005833
"3732","rosario",-74.173091,4.639868
"3733","rosario",-75.816667,5.416667
"3734","rosario",-84.378259,10.044223
"3735","rosario",-85.387424,10.318611
"3736","rosario",-84.054278,9.693465
"3737","rosario",-83.65,22.3666667
"3738","rosario",-82.3586111,23.0475
"3739","rosario",-80.8833333,22.4833333
"3740","rosario",-80.35,22.15
"3741","rosario",-82.0383333,22.6691667
"3742","rosario",-75.9130556,20.1972222
"3743","rosario",-79.7166667,22.3666667
"3744","rosario",-70.8,18.3833333
"3745","rosario",-71.2,18.75
"3746","rosario",-79.2833333,-2.4666667
"3747","rosario",-78.7666667,-1.7166667
"3748","rosario",-79.8166667,-1.85
"3749","rosario",-79.5666667,-1.6666667
"3750","rosario",-80.4666667,-0.3833333
"3751","rosario",-78.6166667,-3.3666667
"3752","rosario",-78.55,-0.3833333
"3753","rosario",-78.5833333,-1.3166667
"3754","rosario",-89.566667,14.6
"3755","rosario",-91.5,15.5
"3756","rosario",-89.665,14.269444
"3757","rosario",-91.9,14.333333
"3758","rosario",-89.816667,14.866667
"3759","rosario",-87.7333333,14.5833333
"3760","rosario",-88.7666667,14.8166667
"3761","rosario",-87.0833333,14.2166667
"3762","rosario",-88.3833333,13.8333333
"3763","rosario",-88.9833333,14.2833333
"3764","rosario",-88.65,15.2166667
"3765","rosario",-87.4625,13.5338889
"3766","rosario",-86.5833333,15.4166667
"3767","rosario",-117.033333,32.333333
"3768","rosario",-110.658889,23.860278
"3769","rosario",-92.583333,16.016667
"3770","rosario",-107.15,26.366667
"3771","rosario",-102.15,25.45
"3772","rosario",-103.866667,19.083333
"3773","rosario",-105.666667,26.516667
"3774","rosario",-101.438056,20.639444
"3775","rosario",-103.233333,20.65
"3776","rosario",-99.257222,25.911111
"3777","rosario",-95.75,16.25
"3778","rosario",-97.833333,18.05
"3779","rosario",-100.311111,20.526389
"3780","rosario",-99.033333,21.733333
"3781","rosario",-105.866667,23
"3782","rosario",-109.366667,27.85
"3783","rosario",-93.583333,17.733333
"3784","rosario",-98.433333,21.35
"3785","rosario",-101.6,24.35
"3786","rosario",39.3161111,-14.5783333
"3787","rosario",-86.1666667,11.8333333
"3788","rosario",-87.5877778,13.0447222
"3789","rosario",-86.15,12.4833333
"3790","rosario",-85.8666667,11.4666667
"3791","rosario",-81.5688889,7.8483333
"3792","rosario",-79.2255556,-7.8452778
"3793","rosario",-70.2333333,-14.3333333
"3794","rosario",126.003333,8.386944
"3795","rosario",122.3019,11.5832
"3796","rosario",121.2207,13.6323
"3797","rosario",123.9,9.7
"3798","rosario",122.9024,11.4124
"3799","rosario",121.0549,14.3125
"3800","rosario",123.5996,10.1891
"3801","rosario",122.679444,10.871389
"3802","rosario",120.4863,16.2304
"3803","rosario",124.835278,8.733889
"3804","rosario",121.3194,16.6199
"3805","rosario",120.5627,16.095
"3806","rosario",121.1358,14.7323
"3807","rosario",124.425,12.5223
"3808","rosario",123.1101,9.5812
"3809","rosario",124.25,8.233333
"3810","rosario",122.2731,13.8635
"3811","rosario",122.9702,10.3262
"3812","rosario",121.0633,14.5791
"3813","rosario",121.546,16.6767
"3814","rosario",-8.084107,37.606174
"3815","rosario",-7.34542,38.625408
"3816","rosario",-9.016667,38.683333
"3817","rosario",-56.883333,-26.633333
"3818","rosario",-57.05,-24.45
"3819","rosario",-89.1666667,14.35
"3820","rosario",-88.9166667,13.7666667
"3821","rosario",-106.2269444,35.4802778
"3822","rosario",-67.0794444,18.1644444
"3823","rosario",-122.8747222,48.6488889
"3824","rosario",-57.35,-34.3166667
"3825","rosario",-66.85,9.65
"3826","rosario",-66.4166667,9.2166667
"3827","rosario",-71.2275,10.0341667
"3828","karaj",51.109,35.7214
"3829","karaj",57.94,27.779167
"3830","karaj",48.26,37.400833
"3831","karaj",51.0103,35.8355
"3832","n-djamena",NA,NA
"3833","jodhpur",70.033333,21.883333
"3834","jodhpur",76.6198,30.0954
"3835","jodhpur",73.03,26.286667
"3836","jodhpur",71.94609,30.490441
"3837","ciudad juarez",-106.483333,31.733333
"3838","harare",31.0447222,-17.8177778
"3839","daejon",NA,NA
"3840","munich",11.5833,48.15
"3841","munich",-61.6333333,12.0833333
"3842","munich",-73.2652778,-3.7336111
"3843","munich",-98.8394444,48.67
"3844","medina",-65.520956,-27.417612
"3845","medina",115.783333,-32.233333
"3846","medina",-36.216667,-9.25
"3847","medina",-41.483333,-16.25
"3848","medina",-3.4873,5.303795
"3849","medina",-73.349816,4.510053
"3850","medina",-70.1333333,18.5333333
"3851","medina",6.5158333,35.3144444
"3852","medina",2.866858,42.048858
"3853","medina",40,10.916667
"3854","medina",-14.4833333,13.45
"3855","medina",-14.3,13.4
"3856","medina",-16.1047222,13.2152778
"3857","medina",-8.1666667,8.1166667
"3858","medina",-13.8833333,11.2
"3859","medina",-10.75,10.5666667
"3860","medina",-87.9,15.7666667
"3861","medina",-88.05,14.0666667
"3862","medina",-86.7,15.0166667
"3863","medina",-86.6833333,15.5
"3864","medina",18.64336,46.474968
"3865","medina",122.983,0.6277
"3866","medina",47.255,30.9652778
"3867","medina",-10.5138889,7.0388889
"3868","medina",-10.7227778,6.6194444
"3869","medina",-4.954726,34.070095
"3870","medina",-9.25,32.3
"3871","medina",-4.019089,34.21035
"3872","medina",-10.6666667,12.3833333
"3873","medina",-10.6333333,13.25
"3874","medina",-7.2666667,13.4666667
"3875","medina",-3.35,16.1166667
"3876","medina",-104.616667,24.566667
"3877","medina",-101.616667,21.15
"3878","medina",-100.4,24.016667
"3879","medina",151.3833333,-2.9
"3880","medina",122.240407,11.456003
"3881","medina",120.798281,14.133367
"3882","medina",120.7059,18.0784
"3883","medina",122.733333,10.983333
"3884","medina",125.024444,8.912222
"3885","medina",39.614167,24.468611
"3886","medina",-17.4494444,14.685
"3887","medina",-15.8333333,14.7166667
"3888","medina",-16.3288889,16.1777778
"3889","medina",-11.9166667,12.8166667
"3890","medina",-15.5833333,13.6
"3891","medina",-13.7666667,13.3333333
"3892","medina",-16.3836111,12.4997222
"3893","medina",10.183333,36.8
"3894","medina",24.574684,49.093249
"3895","medina",-91.1986111,33.9641667
"3896","medina",-95.4208333,39.0777778
"3897","medina",-84.2638889,41.8080556
"3898","medina",-93.5822222,45.0352778
"3899","medina",-78.3872222,43.22
"3900","medina",-99.2994444,46.8938889
"3901","medina",-81.8638889,41.1383333
"3902","medina",-66.2988889,18.3002778
"3903","medina",-88.7747222,35.8027778
"3904","medina",-99.2461111,29.7963889
"3905","medina",-122.2263889,47.6211111
"3906","medina",-81.6286111,38.9988889
"3907","medina",-88.6377778,44.2727778
"3908","medina",-54.8333333,-33.1166667
"3909","medina",-63.5325,9.7336111
"3910","medina",-63.0163889,10.7038889
"3911","medina",-68.7352778,10.1041667
"3912","medina",44.05,13.9833333
"3913","kathmandu",85.3166667,27.7166667
"3914","jining shandong",NA,NA
"3915","tegucigalpa",-88.25,15.6333333
"3916","tegucigalpa",-87.2166667,14.1
"3917","tegucigalpa",-87.4666667,15.1333333
"3918","abu dhabi",54.366667,24.466667
"3919","gaoxiong",112.386699,23.076823
"3920","ranchi",85.333333,23.35
"3921","edmonton",145.75,-17.016667
"3922","edmonton",-113.5,53.55
"3923","edmonton",-0.05002,51.614443
"3924","edmonton",-85.6122222,36.98
"3925","edmonton",23.15,-33.816667
"3926","zhangjiakou",114.879444,40.81
"3927","zhangjiakou",111.283453,30.934369
"3928","zhangjiakou",112.516601,39.390577
"3929","zhangjiakou",104.102506,31.347191
"3930","natal",-69.25,-10.9666667
"3931","natal",-66.8,-2.716667
"3932","natal",-39.883333,-15.6
"3933","natal",-55.716667,-18.95
"3934","natal",-40.55,-17.9
"3935","natal",-50.783333,-25.2
"3936","natal",-42.616667,-5.583333
"3937","natal",-35.216667,-5.783333
"3938","natal",-51.416667,-29.466667
"3939","natal",-48.001944,-5.832778
"3940","natal",-114.85,49.733333
"3941","natal",99.116667,0.55
"3942","natal",52.022461,36.501472
"3943","natal",-79.2675,36.9866667
"3944","mandalay",69.623334,33.471389
"3945","mandalay",-74.144173,4.629898
"3946","mandalay",96.0833333,22
"3947","mandalay",98.5666667,14.1
"3948","mandalay",-90.2358333,35.7791667
"3949","mandalay",-83.9666667,30.1236111
"3950","mandalay",-90.7711111,29.5658333
"3951","mandalay",-74.0905556,40.0152778
"3952","mandalay",18.627239,-34.013652
"3953","gwangju",127.257222,37.41
"3954","gwangju",126.915556,35.154722
"3955","philadelphia",-61.666667,-9.1
"3956","philadelphia",-47.366111,-7.327222
"3957","philadelphia",-83.016667,9.866667
"3958","philadelphia",13.9,52.25
"3959","philadelphia",-77.3166667,18.3833333
"3960","philadelphia",35.933333,31.95
"3961","philadelphia",-7.6947222,4.3902778
"3962","philadelphia",17.3,-22.7666667
"3963","philadelphia",-60.033333,-22.35
"3964","philadelphia",28.517175,38.350833
"3965","philadelphia",-85.5477778,33.9416667
"3966","philadelphia",-93.3119444,33.2038889
"3967","philadelphia",-90.1172222,39.9238889
"3968","philadelphia",-85.8455556,39.7813889
"3969","philadelphia",-89.1166667,32.7713889
"3970","philadelphia",-91.7388889,39.8386111
"3971","philadelphia",-107.5111111,35.0394444
"3972","philadelphia",-75.7091667,44.1544444
"3973","philadelphia",-76.0475,36.2597222
"3974","philadelphia",-75.1641667,39.9522222
"3975","philadelphia",-84.4038889,35.6794444
"3976","philadelphia",-76.5938889,36.7233333
"3977","philadelphia",18.581233,-33.665835
"3978","philadelphia",31.1225,-17.7119444
"3979","yekaterinburg",60.6122,56.8519
"3980","grande sao luis",NA,NA
"3981","jabalpur",79.95,23.166667
"3982","kota",67.296271,33.030321
"3983","kota",64.119835,34.160498
"3984","kota",68.214722,34.082222
"3985","kota",68.295921,32.681162
"3986","kota",67.14132,35.433915
"3987","kota",70.102665,34.903907
"3988","kota",69.140813,35.333795
"3989","kota",19.6022222,40.3894444
"3990","kota",88.9836111,22.9288889
"3991","kota",-3.2833333,12.8166667
"3992","kota",20.6833333,5.2833333
"3993","kota",16.6166667,6.8833333
"3994","kota",12.9333333,8.6333333
"3995","kota",124.866667,-9.444167
"3996","kota",100.613741,-0.437682
"3997","kota",127.416667,0.483333
"3998","kota",119.7786,-3.3631
"3999","kota",104.533333,-0.35
"4000","kota",118.8045,-2.8524
"4001","kota",80.05,14.033333
"4002","kota",75.833333,25.183333
"4003","kota",78.8154,24.1321
"4004","kota",83.133333,24.45
"4005","kota",82.033333,22.3
"4006","kota",78.671389,29.825278
"4007","kota",96.6,23.5166667
"4008","kota",100.383333,5.583333
"4009","kota",102.156,2.519
"4010","kota",100.435245,5.430786
"4011","kota",8.3833333,14.7
"4012","kota",12.8,9.6
"4013","kota",72.584114,34.067991
"4014","kota",74.235556,31.266389
"4015","kota",30.965,9.4155556
"4016","kota",1.0938889,6.3294444
"4017","kota",32.2333333,-13.0166667
"4018","huainan",116.996944,32.626389
"4019","huainan",126.988448,42.874668
"4020","huainan",117.736944,25.984722
"4021","asansol",86.983333,23.683333
"4022","asansol",87.283333,24.233333
"4023","chaozhou",116.637864,23.665129
"4024","nouakchott",-15.9752778,18.0863889
"4025","yiwu",120.076764,29.315056
"4026","yiwu",94.583333,43.25
"4027","yiwu",101.466667,21.983333
"4028","yiwu",113.387921,23.27784
"4029","yiwu",103.056025,29.013515
"4030","san antonio",12.368935,-6.134903
"4031","san antonio",-67.266667,-27.866667
"4032","san antonio",-65.086601,-30.389983
"4033","san antonio",-55.933333,-27.65
"4034","san antonio",-58.703327,-32.623758
"4035","san antonio",-64.807209,-24.219634
"4036","san antonio",-66.150539,-29.242174
"4037","san antonio",-53.733333,-26.05
"4038","san antonio",-64.916667,-22.816667
"4039","san antonio",-66.89467,-32.631604
"4040","san antonio",-59.264322,-28.380556
"4041","san antonio",-63.3,-26.033333
"4042","san antonio",-65.014122,-27.153779
"4043","san antonio",-64.7666667,-19.0666667
"4044","san antonio",-65.1166667,-16.7166667
"4045","san antonio",-66.2666667,-12.3333333
"4046","san antonio",-68.3833333,-14.5666667
"4047","san antonio",-68.5833333,-19.05
"4048","san antonio",-66.5833333,-10.1166667
"4049","san antonio",-65.8,-19.5833333
"4050","san antonio",-62.15,-14.1833333
"4051","san antonio",-63.5166667,-21.2666667
"4052","san antonio",-53.725278,-26.068889
"4053","san antonio",-43.556944,-22.6475
"4054","san antonio",-39.516667,-7.516667
"4055","san antonio",-89.0236111,17.0786111
"4056","san antonio",-88.4,18.4
"4057","san antonio",-88.6666667,18.1166667
"4058","san antonio",-88.9333333,16.1
"4059","san antonio",-71.621667,-33.593333
"4060","san antonio",-70.05,-27.866667
"4061","san antonio",-72.033333,-36.833333
"4062","san antonio",-72.5,-35.4
"4063","san antonio",-73.08709,-41.46634
"4064","san antonio",-69.9,-20.416667
"4065","san antonio",-72.95,-1.2
"4066","san antonio",-75.761156,5.662778
"4067","san antonio",-74.75,10.683333
"4068","san antonio",-75.404186,1.103226
"4069","san antonio",-77.200316,1.829556
"4070","san antonio",-73.802774,8.741865
"4071","san antonio",-75.428641,8.646818
"4072","san antonio",-67.700558,2.322836
"4073","san antonio",-75.849755,1.795661
"4074","san antonio",-73.434213,11.044084
"4075","san antonio",-73.612778,3.459444
"4076","san antonio",-77.51651,1.159305
"4077","san antonio",-72.276302,7.152311
"4078","san antonio",-76.675891,1.18362
"4079","san antonio",-75.759444,4.207778
"4080","san antonio",-75.971111,4.923333
"4081","san antonio",-73.924687,5.788501
"4082","san antonio",-75.514599,10.014185
"4083","san antonio",-75.632778,3.653056
"4084","san antonio",-76.653333,3.208611
"4085","san antonio",-73.071696,4.773277
"4086","san antonio",-73.883333,3.983333
"4087","san antonio",-74.033333,4.766667
"4088","san antonio",-75.333333,10.666667
"4089","san antonio",-73.127778,4.882778
"4090","san antonio",-74.134624,10.509465
"4091","san antonio",-84.325441,10.068342
"4092","san antonio",-84.04685,9.783123
"4093","san antonio",-85.430955,10.198389
"4094","san antonio",-84.183333,9.983333
"4095","san antonio",-83.605367,10.034986
"4096","san antonio",-84.819901,10.223313
"4097","san antonio",-83.54624,9.193771
